   ELEMENT       X-STR          Y-STR          XY-STR
   3476        0.140E+03      0.117E+01      0.563E+01
   3477        0.139E+03     -0.128E+01      0.759E+01
   3478        0.151E+03      0.119E+01      0.257E+01
   3479        0.151E+03     -0.129E+01      0.432E+01
   3480        0.162E+03      0.122E+01     -0.721E+00
   3481       -0.156E+03     -0.106E+02      0.439E+01
   3482       -0.145E+03     -0.941E+01     -0.102E+00
   3483       -0.145E+03     -0.105E+02      0.830E+01
   3484       -0.134E+03     -0.928E+01      0.389E+01
   3485       -0.134E+03     -0.103E+02      0.119E+02
   3486       -0.123E+03     -0.903E+01      0.758E+01
   3487       -0.123E+03     -0.998E+01      0.152E+02
   3488       -0.113E+03     -0.868E+01      0.110E+02
   3489       -0.113E+03     -0.959E+01      0.183E+02
   3490       -0.102E+03     -0.824E+01      0.140E+02
   3491       -0.102E+03     -0.913E+01      0.210E+02
   3492       -0.919E+02     -0.773E+01      0.168E+02
   3493       -0.920E+02     -0.862E+01      0.234E+02
   3494       -0.817E+02     -0.716E+01      0.192E+02
   3495       -0.819E+02     -0.806E+01      0.255E+02
   3496       -0.716E+02     -0.654E+01      0.213E+02
   3497       -0.718E+02     -0.748E+01      0.273E+02
   3498       -0.616E+02     -0.589E+01      0.230E+02
   3499       -0.617E+02     -0.688E+01      0.287E+02
   3500       -0.516E+02     -0.521E+01      0.245E+02
   3501       -0.517E+02     -0.628E+01      0.299E+02
   3502       -0.416E+02     -0.453E+01      0.256E+02
   3503       -0.418E+02     -0.568E+01      0.307E+02
   3504       -0.316E+02     -0.386E+01      0.265E+02
   3505       -0.318E+02     -0.509E+01      0.313E+02
   3506       -0.216E+02     -0.320E+01      0.270E+02
   3507       -0.218E+02     -0.453E+01      0.316E+02
   3508       -0.115E+02     -0.256E+01      0.272E+02
   3509       -0.117E+02     -0.400E+01      0.316E+02
   3510       -0.138E+01     -0.196E+01      0.272E+02
   3511       -0.164E+01     -0.351E+01      0.313E+02
   3512        0.881E+01     -0.140E+01      0.268E+02
   3513        0.853E+01     -0.306E+01      0.308E+02
   3514        0.191E+02     -0.897E+00      0.263E+02
   3515        0.188E+02     -0.266E+01      0.300E+02
   3516        0.294E+02     -0.444E+00      0.254E+02
   3517        0.291E+02     -0.232E+01      0.290E+02
   3518        0.398E+02     -0.499E-01      0.244E+02
   3519        0.395E+02     -0.202E+01      0.278E+02
   3520        0.504E+02      0.284E+00      0.231E+02
   3521        0.500E+02     -0.178E+01      0.263E+02
   3522        0.610E+02      0.557E+00      0.216E+02
   3523        0.606E+02     -0.159E+01      0.247E+02
   3524        0.716E+02      0.771E+00      0.199E+02
   3525        0.713E+02     -0.145E+01      0.228E+02
   3526        0.824E+02      0.932E+00      0.180E+02
   3527        0.820E+02     -0.134E+01      0.208E+02
   3528        0.932E+02      0.104E+01      0.159E+02
   3529        0.928E+02     -0.128E+01      0.185E+02
   3530        0.104E+03      0.112E+01      0.136E+02
   3531        0.104E+03     -0.124E+01      0.161E+02
   3532        0.115E+03      0.116E+01      0.112E+02
   3533        0.115E+03     -0.123E+01      0.134E+02
   3534        0.126E+03      0.118E+01      0.853E+01
   3535        0.125E+03     -0.124E+01      0.106E+02
   3536        0.137E+03      0.118E+01      0.569E+01
   3537        0.136E+03     -0.125E+01      0.754E+01
   3538        0.148E+03      0.119E+01      0.263E+01
   3539        0.147E+03     -0.127E+01      0.426E+01
   3540        0.159E+03      0.120E+01     -0.666E+00
   3541       -0.152E+03     -0.106E+02      0.440E+01
   3542       -0.141E+03     -0.944E+01      0.321E-01
   3543       -0.141E+03     -0.105E+02      0.842E+01
   3544       -0.130E+03     -0.930E+01      0.414E+01
   3545       -0.130E+03     -0.102E+02      0.121E+02
   3546       -0.120E+03     -0.904E+01      0.794E+01
   3547       -0.120E+03     -0.990E+01      0.156E+02
   3548       -0.109E+03     -0.867E+01      0.114E+02
   3549       -0.110E+03     -0.949E+01      0.187E+02
   3550       -0.994E+02     -0.821E+01      0.146E+02
   3551       -0.995E+02     -0.901E+01      0.214E+02
   3552       -0.894E+02     -0.767E+01      0.174E+02
   3553       -0.896E+02     -0.847E+01      0.239E+02
   3554       -0.796E+02     -0.707E+01      0.198E+02
   3555       -0.797E+02     -0.789E+01      0.260E+02
   3556       -0.698E+02     -0.642E+01      0.220E+02
   3557       -0.700E+02     -0.729E+01      0.278E+02
   3558       -0.601E+02     -0.574E+01      0.238E+02
   3559       -0.603E+02     -0.667E+01      0.293E+02
   3560       -0.504E+02     -0.504E+01      0.252E+02
   3561       -0.506E+02     -0.604E+01      0.305E+02
   3562       -0.407E+02     -0.433E+01      0.264E+02
   3563       -0.409E+02     -0.542E+01      0.313E+02
   3564       -0.311E+02     -0.363E+01      0.272E+02
   3565       -0.312E+02     -0.482E+01      0.319E+02
   3566       -0.213E+02     -0.295E+01      0.277E+02
   3567       -0.215E+02     -0.424E+01      0.321E+02
   3568       -0.115E+02     -0.229E+01      0.279E+02
   3569       -0.118E+02     -0.370E+01      0.321E+02
   3570       -0.170E+01     -0.168E+01      0.278E+02
   3571       -0.195E+01     -0.320E+01      0.318E+02
   3572        0.823E+01     -0.111E+01      0.274E+02
   3573        0.795E+01     -0.275E+01      0.312E+02
   3574        0.182E+02     -0.597E+00      0.268E+02
   3575        0.179E+02     -0.236E+01      0.304E+02
   3576        0.283E+02     -0.144E+00      0.259E+02
   3577        0.280E+02     -0.202E+01      0.293E+02
   3578        0.386E+02      0.243E+00      0.247E+02
   3579        0.382E+02     -0.174E+01      0.280E+02
   3580        0.489E+02      0.563E+00      0.234E+02
   3581        0.485E+02     -0.152E+01      0.265E+02
   3582        0.593E+02      0.816E+00      0.218E+02
   3583        0.589E+02     -0.136E+01      0.248E+02
   3584        0.697E+02      0.100E+01      0.201E+02
   3585        0.694E+02     -0.124E+01      0.229E+02
   3586        0.803E+02      0.113E+01      0.181E+02
   3587        0.799E+02     -0.117E+01      0.208E+02
   3588        0.909E+02      0.121E+01      0.160E+02
   3589        0.905E+02     -0.114E+01      0.185E+02
   3590        0.102E+03      0.125E+01      0.137E+02
   3591        0.101E+03     -0.114E+01      0.160E+02
   3592        0.112E+03      0.125E+01      0.112E+02
   3593        0.112E+03     -0.116E+01      0.134E+02
   3594        0.123E+03      0.123E+01      0.857E+01
   3595        0.123E+03     -0.118E+01      0.105E+02
   3596        0.134E+03      0.121E+01      0.572E+01
   3597        0.133E+03     -0.122E+01      0.749E+01
   3598        0.144E+03      0.119E+01      0.266E+01
   3599        0.144E+03     -0.125E+01      0.421E+01
   3600        0.155E+03      0.118E+01     -0.618E+00
   3601       -0.147E+03     -0.106E+02      0.440E+01
   3602       -0.137E+03     -0.948E+01      0.174E+00
   3603       -0.137E+03     -0.104E+02      0.855E+01
   3604       -0.126E+03     -0.933E+01      0.442E+01
   3605       -0.126E+03     -0.102E+02      0.124E+02
   3606       -0.116E+03     -0.906E+01      0.833E+01
   3607       -0.116E+03     -0.982E+01      0.159E+02
   3608       -0.106E+03     -0.867E+01      0.119E+02
   3609       -0.106E+03     -0.939E+01      0.191E+02
   3610       -0.966E+02     -0.818E+01      0.151E+02
   3611       -0.967E+02     -0.888E+01      0.219E+02
   3612       -0.870E+02     -0.761E+01      0.180E+02
   3613       -0.871E+02     -0.832E+01      0.244E+02
   3614       -0.775E+02     -0.698E+01      0.205E+02
   3615       -0.776E+02     -0.772E+01      0.266E+02
   3616       -0.680E+02     -0.630E+01      0.227E+02
   3617       -0.682E+02     -0.708E+01      0.284E+02
   3618       -0.586E+02     -0.559E+01      0.245E+02
   3619       -0.588E+02     -0.644E+01      0.299E+02
   3620       -0.493E+02     -0.486E+01      0.260E+02
   3621       -0.494E+02     -0.579E+01      0.311E+02
   3622       -0.399E+02     -0.413E+01      0.271E+02
   3623       -0.401E+02     -0.514E+01      0.319E+02
   3624       -0.305E+02     -0.340E+01      0.279E+02
   3625       -0.307E+02     -0.452E+01      0.325E+02
   3626       -0.211E+02     -0.269E+01      0.284E+02
   3627       -0.213E+02     -0.393E+01      0.327E+02
   3628       -0.116E+02     -0.201E+01      0.285E+02
   3629       -0.119E+02     -0.338E+01      0.326E+02
   3630       -0.206E+01     -0.138E+01      0.284E+02
   3631       -0.231E+01     -0.287E+01      0.322E+02
   3632        0.759E+01     -0.796E+00      0.280E+02
   3633        0.732E+01     -0.242E+01      0.316E+02
   3634        0.174E+02     -0.274E+00      0.273E+02
   3635        0.171E+02     -0.203E+01      0.307E+02
   3636        0.272E+02      0.180E+00      0.263E+02
   3637        0.269E+02     -0.170E+01      0.296E+02
   3638        0.372E+02      0.563E+00      0.251E+02
   3639        0.369E+02     -0.144E+01      0.282E+02
   3640        0.473E+02      0.871E+00      0.237E+02
   3641        0.469E+02     -0.124E+01      0.267E+02
   3642        0.575E+02      0.110E+01      0.221E+02
   3643        0.571E+02     -0.110E+01      0.249E+02
   3644        0.678E+02      0.127E+01      0.202E+02
   3645        0.674E+02     -0.102E+01      0.229E+02
   3646        0.782E+02      0.136E+01      0.182E+02
   3647        0.778E+02     -0.985E+00      0.208E+02
   3648        0.886E+02      0.140E+01      0.161E+02
   3649        0.882E+02     -0.989E+00      0.185E+02
   3650        0.991E+02      0.139E+01      0.137E+02
   3651        0.987E+02     -0.102E+01      0.160E+02
   3652        0.110E+03      0.135E+01      0.112E+02
   3653        0.109E+03     -0.107E+01      0.133E+02
   3654        0.120E+03      0.129E+01      0.857E+01
   3655        0.120E+03     -0.113E+01      0.105E+02
   3656        0.131E+03      0.123E+01      0.572E+01
   3657        0.130E+03     -0.118E+01      0.741E+01
   3658        0.141E+03      0.118E+01      0.268E+01
   3659        0.141E+03     -0.122E+01      0.414E+01
   3660        0.152E+03      0.116E+01     -0.576E+00
   3661       -0.143E+03     -0.105E+02      0.441E+01
   3662       -0.132E+03     -0.952E+01      0.324E+00
   3663       -0.133E+03     -0.104E+02      0.869E+01
   3664       -0.122E+03     -0.936E+01      0.470E+01
   3665       -0.123E+03     -0.101E+02      0.126E+02
   3666       -0.113E+03     -0.907E+01      0.873E+01
   3667       -0.113E+03     -0.974E+01      0.162E+02
   3668       -0.103E+03     -0.866E+01      0.124E+02
   3669       -0.103E+03     -0.928E+01      0.195E+02
   3670       -0.937E+02     -0.815E+01      0.157E+02
   3671       -0.938E+02     -0.875E+01      0.224E+02
   3672       -0.844E+02     -0.755E+01      0.187E+02
   3673       -0.845E+02     -0.817E+01      0.250E+02
   3674       -0.753E+02     -0.689E+01      0.212E+02
   3675       -0.754E+02     -0.753E+01      0.272E+02
   3676       -0.662E+02     -0.619E+01      0.234E+02
   3677       -0.663E+02     -0.687E+01      0.290E+02
   3678       -0.572E+02     -0.544E+01      0.253E+02
   3679       -0.573E+02     -0.620E+01      0.306E+02
   3680       -0.481E+02     -0.468E+01      0.267E+02
   3681       -0.483E+02     -0.552E+01      0.317E+02
   3682       -0.391E+02     -0.392E+01      0.279E+02
   3683       -0.393E+02     -0.486E+01      0.325E+02
   3684       -0.301E+02     -0.316E+01      0.287E+02
   3685       -0.302E+02     -0.421E+01      0.330E+02
   3686       -0.209E+02     -0.242E+01      0.291E+02
   3687       -0.211E+02     -0.360E+01      0.332E+02
   3688       -0.118E+02     -0.172E+01      0.292E+02
   3689       -0.120E+02     -0.303E+01      0.331E+02
   3690       -0.249E+01     -0.106E+01      0.290E+02
   3691       -0.273E+01     -0.252E+01      0.327E+02
   3692        0.690E+01     -0.465E+00      0.285E+02
   3693        0.663E+01     -0.206E+01      0.320E+02
   3694        0.164E+02      0.685E-01      0.278E+02
   3695        0.161E+02     -0.168E+01      0.311E+02
   3696        0.260E+02      0.528E+00      0.267E+02
   3697        0.257E+02     -0.136E+01      0.299E+02
   3698        0.358E+02      0.908E+00      0.255E+02
   3699        0.354E+02     -0.111E+01      0.284E+02
   3700        0.457E+02      0.121E+01      0.240E+02
   3701        0.453E+02     -0.931E+00      0.268E+02
   3702        0.557E+02      0.142E+01      0.223E+02
   3703        0.553E+02     -0.821E+00      0.250E+02
   3704        0.658E+02      0.156E+01      0.204E+02
   3705        0.654E+02     -0.772E+00      0.229E+02
   3706        0.760E+02      0.162E+01      0.183E+02
   3707        0.756E+02     -0.775E+00      0.208E+02
   3708        0.863E+02      0.161E+01      0.161E+02
   3709        0.859E+02     -0.819E+00      0.184E+02
   3710        0.966E+02      0.156E+01      0.137E+02
   3711        0.962E+02     -0.892E+00      0.159E+02
   3712        0.107E+03      0.147E+01      0.112E+02
   3713        0.107E+03     -0.979E+00      0.132E+02
   3714        0.117E+03      0.137E+01      0.853E+01
   3715        0.117E+03     -0.107E+01      0.104E+02
   3716        0.128E+03      0.127E+01      0.569E+01
   3717        0.127E+03     -0.114E+01      0.732E+01
   3718        0.138E+03      0.119E+01      0.268E+01
   3719        0.138E+03     -0.119E+01      0.407E+01
   3720        0.148E+03      0.114E+01     -0.543E+00
   3721       -0.138E+03     -0.105E+02      0.441E+01
   3722       -0.128E+03     -0.956E+01      0.484E+00
   3723       -0.128E+03     -0.103E+02      0.883E+01
   3724       -0.118E+03     -0.940E+01      0.501E+01
   3725       -0.118E+03     -0.100E+02      0.129E+02
   3726       -0.109E+03     -0.909E+01      0.916E+01
   3727       -0.109E+03     -0.966E+01      0.166E+02
   3728       -0.998E+02     -0.866E+01      0.129E+02
   3729       -0.999E+02     -0.918E+01      0.200E+02
   3730       -0.907E+02     -0.812E+01      0.163E+02
   3731       -0.908E+02     -0.862E+01      0.230E+02
   3732       -0.819E+02     -0.750E+01      0.193E+02
   3733       -0.819E+02     -0.801E+01      0.256E+02
   3734       -0.731E+02     -0.681E+01      0.220E+02
   3735       -0.732E+02     -0.735E+01      0.278E+02
   3736       -0.643E+02     -0.607E+01      0.242E+02
   3737       -0.644E+02     -0.666E+01      0.297E+02
   3738       -0.557E+02     -0.530E+01      0.261E+02
   3739       -0.558E+02     -0.596E+01      0.312E+02
   3740       -0.470E+02     -0.451E+01      0.276E+02
   3741       -0.471E+02     -0.525E+01      0.324E+02
   3742       -0.383E+02     -0.371E+01      0.287E+02
   3743       -0.385E+02     -0.456E+01      0.332E+02
   3744       -0.296E+02     -0.292E+01      0.294E+02
   3745       -0.298E+02     -0.390E+01      0.337E+02
   3746       -0.208E+02     -0.215E+01      0.298E+02
   3747       -0.210E+02     -0.326E+01      0.338E+02
   3748       -0.119E+02     -0.142E+01      0.299E+02
   3749       -0.122E+02     -0.268E+01      0.336E+02
   3750       -0.297E+01     -0.743E+00      0.297E+02
